1794	3176	28331	532525	5787317	88261299
1797	9798	30781	474758	5869718	89811341
1940	3401	30870	480745	5516969	89597981
3046	4274	30588	745108	5933523	93568269
1984	4827	31711	417877	5918557	90932186
1578	4355	31065	541197	5770336	86431599
2089	10331	31428	517831	5880628	84343220
1043	9915	30278	400991	5618474	88729250
1471	11059	31384	401989	6145647	86386152
5120	13159	248320	458458	14063000	118644301
1852	7774	31365	485469	6345632	91987044
1392	2903	29119	1111650	6647473	94354670
1753	11418	131901	736105	8045404	90085161
1755	3154	31280	630259	5881001	88859985
1658	4144	105204	553041	6296091	89461645
1730	3557	32729	472853	6204282	87153043
1570	4251	29640	399351	5682867	88497898
2667	3492	37426	515541	6294898	91483201
2605	7072	27712	558520	8567473	94768066
1412	3076	29037	910845	5659108	91670269
1779	11919	31674	400426	8656852	98550916
1777	10463	29459	560203	5324285	93679003
2037	67036	33958	634539	5821123	90319722
1944	3721	32322	422062	6142606	92622495
2373	3862	29666	467148	5644109	88887118
1456	11122	34929	541469	5823056	92720752
2681	5000	41613	566158	5681045	95489647
1841	51156	29301	925592	5723882	91527336
2014	10673	30401	808614	8332451	90235616
1943	4148	31055	956468	6626118	96430784
175883	11875	69738	1102863	5835195	98001580
2241	12275	31463	543235	6093374	92463112
1413	10941	30553	505409	5814802	95809636
1381	6725	28700	744184	5357318	85705389
1597	9697	48584	478956	5650571	87691631
1881	9883	29565	400953	5384888	86830858
1848	9217	32520	449958	6150588	90844521
3091	4516	30680	443537	5849935	85671617
1388	4435	34592	585208	5767885	90992526
33715	35807	30048	490748	6114784	88005700
1721	10730	30684	561352	5769142	87369268
1577	4249	30542	354731	9050628	87103076
0	4120	155903	727456	6071252	85649005
1630	3290	29877	536018	5649355	86647265
1598	4615	29763	462924	6146273	89101973
3066	3376	56128	829576	6743869	84869868
2372	5527	47310	607317	5621135	86035068
1836	3273	33784	421129	6027189	92036421
1879	3710	32183	528070	7639618	87800994
2045	4389	31234	1114321	6133262	90487533
1710	4829	32299	332723	7256835	87306610
1480	3592	31154	555269	5853814	87303637
2307	3329	28541	402816	5622301	90381100
1242	5051	32018	513557	6006106	88697967
1994	21105	40810	592238	7190595	90155452
1416	8348	31492	401478	6051889	90946742
2047	4568	31074	522129	5621327	87373679
1850	11544	34512	414946	5655817	92107465
1169	3337	32560	511723	5984517	90686756
1511	4025	31074	675323	5751090	90048410
1856	14739	31615	450597	5788265	85662748
2203	3919	29148	402142	7157935	88499018
1720	4397	30880	313278	6097652	88249735
2104	3058	53185	410064	6149443	100996548
2673	4077	67773	953558	10220408	93719738
1854	3451	31334	574082	7363237	93853106
1957	3756	31807	736362	9092054	94279750
2761	4573	30517	448363	6118585	93263255
1626	8701	31395	400612	7119326	92313911
1526	3540	33289	363979	5923058	91415247
1338	11117	30562	511785	6075452	91384434
1514	4787	31064	586171	5859869	90499049
1743	3392	32546	460991	6173534	105662339
2525	4507	28222	761889	5538569	91232174
1805	10822	32363	557969	5981570	87737078
1941	3313	38949	345230	5258902	91418974
1547	11222	31826	469124	6024273	90626319
1633	16545	33538	591469	7143602	88502439
1400	10507	31176	420021	6504530	91177561
1952	10701	83105	627383	5976539	89954990
1492	3924	31048	569688	6181253	90583319
2513	8942	29928	401617	5725298	100856266
1868	3960	162889	656379	8259021	111725769
2622	3894	26332	331077	6311507	96992810
1562	10009	46270	419367	6577280	94158720
3579	24041	31204	674271	6842114	92762219
1853	4399	29500	398546	7984626	92783484
2506	3793	32779	590526	6122341	92599326
1460	3574	31313	504957	5791216	93369266
1436	11063	31460	496549	6071256	90992212
1785	41474	29402	641366	8628911	92514926
1374	3754	31131	402392	6035805	90162733
1759	10005	30172	400762	8835656	96976748
1912	4712	31519	419395	5872458	109380422
2092	12719	32027	489586	6289737	90623177
2091	3699	31533	540201	6435925	90975076
1742	9733	32278	497804	6481699	96807387
2535	10187	32041	542292	6505677	85786874
1812	3631	31026	401844	8509418	91012034
1947	9586	30280	603619	6788056	84960259
1875	3563	29471	409466	8864180	96889736
3625	6059	42908	839063	6074283	92288570
2093	3635	29163	741933	5566985	87459643
1605	4091	31652	828139	6190203	90044076
1900	3618	31891	419353	5796338	91099693
2720	10199	33408	450279	6251040	86219498
1890	3349	37645	489446	5606761	85650731
1566	3690	30670	484017	5999157	90547691
2243	3364	31519	711761	5833232	86997575
1587	3590	31139	400327	5935740	85017434
1593	3743	29807	782194	8528637	101761844
1672	4437	34305	365532	7229210	101851546
1252	3891	30839	778715	6366199	96908853
1997	4482	31552	514792	7818049	91823968
1540	42433	30250	702262	5800488	94081639
1523	13346	37324	545848	5846992	90990866
1839	4913	31639	592625	6512103	93111876
2048	4754	31582	527599	7684932	86007419
1985	38510	31558	504174	5863702	90562054
1822	3907	31704	556831	5814066	87182527
1617	3381	30611	415293	6011490	89150282
1355	3357	32810	587260	7002119	98321085
2265	11565	35605	648248	6183600	90735684
2456	4060	32489	500902	10358129	96793281
2011	3513	29734	371243	6279387	85946697
107936	11295	28739	436252	5605509	93698456
2595	3760	48721	685522	5766248	89243314
1641	3981	30260	516071	5829973	94031427
1430	4119	31583	757129	5848460	89953089
2075	3217	30534	569052	6005425	91005376
3436	3972	31551	681407	6088794	87710297
2128	20391	31529	587196	5781397	85311662
1539	8389	29810	431278	5642126	84943850
1534	3547	40566	527648	7162127	97081772
2173	3969	30168	516659	6300283	88935267
2045	3957	31704	590708	6231925	90208973
1858	3717	29951	492555	5789078	89082900
1400	3984	32534	601171	6174365	87358550
1585	17140	31612	593824	5874757	86701460
1347	10889	40591	552278	5878552	89908074
2009	5110	33625	691113	6586432	92109990
1948	10287	31074	355366	6297984	88255614
1593	21136	33679	418346	6065508	85950486
1770	3327	30845	501654	5702229	88616575
1266	9978	45125	412750	5879789	89688862
1665	3548	31295	401928	5860738	88023259
2223	4419	59388	515045	5718768	89520093
1801	10257	31085	398642	6127013	86490429
2110	112563	58334	594127	5768993	90386847
1784	3570	30972	536187	6108928	89065144
1220	3878	215958	764512	5816901	89018818
2264	3948	113376	769724	5864083	91064725
2498	3771	30304	415090	8810843	86432768
2321	3370	29892	1047646	9279277	93138091
1996	4266	149877	942563	6908398	90104657
4131	4074	31069	604448	9232567	96781178
1815	3466	30350	640018	6223947	88276489
1783	10547	29406	634592	5891972	92786928
1891	3870	29810	588296	6655462	86091434
2058	4610	29211	411484	5770612	90595283
182982	25599	53140	428819	5942083	91819066
1904	4010	31181	638680	6926624	89920216
1930	10874	32438	419792	5771453	90030674
1844	14255	33654	418680	6153125	86367261
1574	9721	29820	402066	7633640	97376578
1435	4155	30690	429649	6222112	95910899
2285	3782	30295	820942	7620439	90958686
1555	3508	29456	811523	6526911	87419869
2283	3884	50085	363262	5323191	89288652
1595	4104	27778	663696	7573178	92283178
1686	3290	32317	653333	6109179	87891584
2196	5754	163617	413029	5889642	86394729
1464	9210	31402	527540	5680601	90775217
1935	10862	31942	565970	6328960	84906050
4796	3826	30961	516270	5868364	85893091
1960	3044	30179	405595	5574374	89808481
1636	4149	125151	602312	6135200	91118903
1476	3659	30326	431511	6200454	92069555
2218	5664	191508	509601	6046234	85768110
1617	59838	29600	695196	5477123	91216712
1802	3820	31492	400620	5648258	89539735
1968	11385	32671	418641	5918794	89256683
1704	13925	42712	537505	5887318	89748162
1647	3085	29703	517856	5816468	90813100
2508	4139	31750	535763	5926548	86413156
1096	21740	40647	635415	5953059	88647310
1317	20423	58397	576000	5918076	85824467
1657	4018	113055	474707	5817854	92579484
4766	11307	149096	556268	6061881	88619290
1428	4437	30558	401913	6363175	84473452
1737	53694	30522	386052	7024336	89828840
1464	9997	33386	780627	7810478	89878011
1569	3478	30946	507242	8380392	93740582
2067	3452	54166	514505	8140394	93647863
2102	4107	30976	410012	5708611	93545035
1604	3846	29464	403806	5810380	94716375
1494	3353	29985	506730	5869306	90352247
1958	10144	29773	597430	8786509	94670615
1157	4201	30302	1377559	6487527	90061395
1199	10558	30655	861129	6202253	84615981
1643	8714	35838	522580	6699813	85561321
1719	3164	29685	674366	5918330	90302039
1287	13592	32160	605306	5738502	90067019
1441	4158	32894	482886	6421703	86899606
1641	4476	148554	637264	5617655	90471550
2087	9668	31944	829689	6296739	89436929
1749	8270	31255	550367	5733598	88128127
1450	3291	28896	407848	5732570	90773913
2816	14887	32837	542257	6490483	89905420
1400	3084	31862	503390	5975035	86328758
1880	32110	30744	505034	6591012	92898165
1901	3415	30995	550450	5865441	90326876
2471	10883	115029	466626	6150677	90702181
1728	10369	172772	429958	6262722	87423359
1912	3544	33396	554754	5913873	88773536
1683	3730	30258	552634	6374673	89708626
1955	3956	32806	421209	5891841	90652131
1510	3279	30661	415597	6522402	84997978
1319	10907	29833	667298	5677584	90673609
2337	10281	31434	401088	7380782	88928187
1678	83735	29571	649172	5791650	92523907
3743	4750	31039	955555	6217405	92207205
1894	4237	38558	594244	8453567	89501114
2682	4467	31112	670332	5898668	88118138
1438	3302	40336	531063	6274143	90368858
1521	3787	30663	597927	6633178	85927290
1612	3325	31246	400394	6229346	89352733
1932	3711	118113	419616	6427624	88154271
1626	5217	32014	606291	5667222	87378184
1309	3268	37345	470570	6343527	94871813
1648	10589	30404	553373	7623553	88359856
1401	3224	31538	400591	5968058	86630088
1770	3704	29613	512924	5753979	86384893
1583	3715	35805	588765	6351283	91656892
1411	3798	36331	411107	6011821	88076508
1554	4094	30628	412401	5965770	91862069
1288	3607	29659	401681	5539992	90926179
1500	10574	31226	401659	6116301	88073860
1688	10123	30786	419088	5488134	90161714
1592	10906	30190	554046	6034026	85260750
2145	3383	136803	401874	5852039	89215242
1845	3492	182337	421533	6268495	87811592
1390	4724	31087	648541	5795527	91305484
1859	3632	30521	388150	5868950	90841714
1383	4842	40912	617935	5965574	86763685
1996	89037	34368	610899	5799139	88794241
1590	11719	30452	688853	5853839	85503011
1424	11265	28900	647380	5562746	85448458
2441	3706	34685	547672	7192704	86732655
1936	3200	39142	461400	6304058	94335003
1922	11487	29210	401197	5827848	92677313
1418	9428	41743	1143723	20979143	91710848
110867	2996	29403	387623	5844693	95726933
1612	3911	31175	656771	9247851	91517659
1535	3601	32054	429659	6136532	89700568
1592	4107	32372	531611	5884773	89945260
2245	5046	32847	523759	6755936	91825543
2057	9463	40192	417527	6526357	88035407
1433	10152	30553	400054	6985689	95592173
1806	3110	31771	523907	5801340	91401825
1934	10656	30277	647085	5783718	93591934
1606	3522	29357	661843	7103963	108355935
1852	3819	33370	620108	5815475	87308738
2405	3975	30604	539488	6076420	90606955
2275	4298	30782	658096	5893405	85225382
2039	4548	53405	421561	7730988	86184615
1595	11007	30548	627028	6074590	86584283
4598	4680	29331	600483	6895210	91145907
1746	11753	32019	482871	6735438	89514109
1271	8284	30271	402065	5706990	90168546
1069	9751	30767	746863	6176433	86146863
1268	17898	30689	608815	5883303	84128130
2123	3113	30749	531359	6151097	93718955
1929	3165	33431	402137	5906766	95739793
2108	4340	30634	618397	5895006	90973299
1874	10644	31022	604764	8503306	91801721
0	7837	29608	743193	7829759	88011264
1951	12448	31355	515732	5831671	91587236
1894	4094	55701	610017	6467030	85463007
1494	10596	31681	458255	5635385	88047294
1357	8541	41730	641265	6026149	90227936
1588	5613	30350	524856	7238094	92571680
2261	3565	29735	852227	8863299	91666300
1651	3380	30813	319004	6158624	92336857
1861	3378	30391	547467	6129155	93357095
1960	10830	30688	719884	5920100	87348541
1947	9697	29681	469702	5711788	88698324
1424	3660	29542	580174	5853749	85199310
1573	4407	31511	567372	7781583	92422877
1716	7361	29663	1057065	7847339	91770288
1936	3586	29939	2299433	8218812	93738275
1897	12330	31115	568231	5969426	88176621
1599	10264	30936	681261	7339859	91025328
1208	3510	29220	558460	6845698	92512311
1900	4437	32031	417121	6031694	99122089
1887	43743	32655	828535	8086895	92269961
2203	3286	31710	591750	5932585	88323004
1066	15505	42887	603386	5231519	88991529
1710	3994	31368	499730	5940187	89139002
1456	10775	32841	523572	5895519	89275059
1839	3945	30443	638920	5750741	88137978
1793	3672	31313	514559	5861594	89626719
1588	3237	26419	454799	5457818	96497274
2504	5670	53911	598199	6525494	109343239
2123	11368	29347	708604	9028413	97902671
1206	3493	28826	979544	7591916	93869208
1894	2929	31858	478844	5839928	90183931
1541	10675	57929	422619	5916970	88517917
2031	4271	56724	534629	5302112	90226062
1628	3125	31617	530322	5675763	89797744
1420	4000	32438	575525	6250221	86487033
